kampanya_id;banka_adi;banka_kodu;kaynak_url;cekim_tarihi;sema_surumu;kampanya_turu;kampanya_turu__yontem;kampanya_turu__guven;urun_turu;urun_turu__yontem;urun_turu__guven;hedef_kitle;hedef_kitle__yontem;hedef_kitle__guven;kar_payi_orani;kar_payi_orani__yontem;kar_payi_orani__guven;finansman_tutari_max;finansman_tutari_max__yontem;finansman_tutari_max__guven;vade_ay_max;vade_ay_max__yontem;vade_ay_max__guven;taksit_sayisi;taksit_sayisi__yontem;taksit_sayisi__guven;tahsis_ucreti;tahsis_ucreti__yontem;tahsis_ucreti__guven;masraf_bilgisi;masraf_bilgisi__yontem;masraf_bilgisi__guven;masrafsiz_mi;masrafsiz_mi__yontem;masrafsiz_mi__guven;odul_miktari;odul_miktari__yontem;odul_miktari__guven;indirim_orani;indirim_orani__yontem;indirim_orani__guven;alisveris_puani;alisveris_puani__yontem;alisveris_puani__guven;kampanya_avantaji;kampanya_avantaji__yontem;kampanya_avantaji__guven;kampanya_bitis;kampanya_bitis__yontem;kampanya_bitis__guven;kampanya_kosullari;kampanya_kosullari__yontem;kampanya_kosullari__guven
0203-62659408bcab;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/egitim-kampanyasi-1;2026-08-24T13:37:17.409492;1.2.0;alisveris_puani;llm;0.8;;belirtilmemis;0.0;mevcut_musteri;llm;0.8;0.0;kural;0.8;;belirtilmemis;0.0;6;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Vade farksız 6 taksit fırsatı;llm;0.7;2026-09-30;hibrit;0.963;Albaraka Mobil üzerinden 'Eğitim Kampanyası'na katılım, Albaraka World özellikli kredi kartı ile tek çekim olarak 30.000 TL- 500.000 TL arası okul ödemeleri yapılması, MCC grup kodu 22-EGITIM/KIRTASIYE/OFIS MLZ olan eğitim sektörü harcamaları, yurt içi harcamalar, bireysel bankacılık müşterisi olmak. İşlemler dönem içi işlemlere yansıdıktan sonra otomatik taksitlendirilir. Taksit iptali mümkün değildir. İlk 2.000 kişi ile sınırlıdır. Business kartlar ve Master Gold Kart dahil değildir.;llm;0.7
0203-629c9e572113;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/albaraka-sadakat-programi;2026-08-20T00:14:16.374369;1.2.0;alisveris_puani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Albaraka Sadakat Programı kapsamında görevleri tamamladıkça sadakat puanları kazanma, segment yükseltme ve segmente özel ayrıcalıklardan yararlanma fırsatı.;llm;0.7;;belirtilmemis;0.0;"Puanlar; mobil uygulama giriş, cari/Katılma/Alternatif Fon bakiyesi koruma, kıymetli maden/döviz işlemi, kredi kartı harcama, otomatik ödeme, bağış, QR işlemi, aktif yatırım hesabı, BES/DASK/Trafik Sigortası poliçesi gibi finansal alışkanlıklarla kazanılır. Kazanılan toplam puana göre Bronz, Gümüş, Altın, Platin ve Elmas segmentleri belirlenir.";llm;0.7
0203-674d72de4585;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/yurt-disi-cikis-harci-kampanyasi-1250-tl-worldpuan-3;2026-08-24T13:37:08.204444;1.2.0;alisveris_puani;llm;0.8;;belirtilmemis;0.0;yeni_musteri;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;1250.0;kural;0.832;1.250 TL Worldpuan kazanma fırsatı;llm;0.7;2026-08-31;hibrit;0.964;Görüntülü görüşme ile yeni müşteri olun, Albaraka World kredi kartı sahibi olun, Albaraka Mobil üzerinden kampanyaya katılın ve yurt dışı çıkış harcı ödemesini bu kartla yapın. Kampanya 1.000 kişi ile sınırlıdır. Master Gold Virtual, Mastercard Gold Standart, Business kartlar, tüm Sanal ve Ek Kartlar dahil değildir. Bireysel müşteriler içindir.;llm;0.7
0203-6ff69597d9db;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/bireysel/finansmanlar/konut-finansmani;2026-08-24T13:35:51.544023;1.2.0;konut_finansmani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;120;kural;0.915;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Kira öder gibi ev sahibi olma imkanı, KKDF ve BSMV ödemelerinden muafiyet, esnek ödeme planları, 120 aya kadar taksit imkanı.;llm;0.7;;belirtilmemis;0.0;18 yaşını tamamlamak, gerçek kişi, serbest meslek sahibi veya tüzel kişi olarak başvuru yapmak, gerekli belgeleri (kimlik, gelir belgesi, tapu fotokopisi vb.) ibraz etmek, ekspertiz değerine göre finansman oranlarının belirlenmesi.;llm;0.7
0203-787911faa20e;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/vade-farksiz-kampanyasi;2026-08-24T13:37:03.702125;1.2.0;ihtiyac_finansmani;llm;0.8;;belirtilmemis;0.0;yeni_musteri;llm;0.8;0.0;hibrit;1.0;140000.0;kural;0.609;6;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Vade farksız finansman desteği, 3 aya varan ödemesiz dönem, 4 taksitli Pratik Finansman Kart, seçili sektörlerde vade farksız taksitli alışveriş fırsatı, masrafsız banka ve kredi kartı, ücretsiz EFT ve havale;llm;0.7;2026-12-31;hibrit;0.962;Yalnızca Albaraka Mobil üzerinden dijital müşteri olanlar yararlanabilir. Pratik Finansman Kart nakit çekim için kullanılamaz. Başvurular kredi ve tahsis politikaları çerçevesinde değerlendirilir. Kampanya 1 Ocak 2026 – 31 Aralık 2026 tarihleri arasında geçerlidir.;llm;0.7
0203-7ab986a92e91;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/dijital-musterilere-ozel-pratik-finansman-kart;2026-08-24T13:35:43.513545;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;yeni_musteri;llm;0.8;0.0;kural;0.725;150000.0;kural;0.623;36;kural;0.918;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Vade farksız (Karz-ı Hasen) finansman imkanı, 3 ay ertelemeli ödeme seçeneği, dijital müşteri olma süreci (görüntülü görüşme) ile hızlı başvuru, 40.000 TL'ye kadar vade farksız kullanım, 40.001 TL ve üzeri için özel oranlı finansman.;llm;0.7;2026-12-31;hibrit;0.854;Kampanya sadece Albaraka Mobil ve İnternet üzerinden tamamlanan, ilk defa Albaraka'lı olan dijital müşteriler için geçerlidir. Daha önce müşteri olmuşlar yararlanamaz. 25 yaş ve üzeri olma şartı ve gelir şartı aranır. Şubeden tamamlanan başvurular kapsam dışıdır. Başvuru bankanın kredi ve tahsis politikalarına göre değerlendirilir. Kart başvurusu esnasında belirlenen vade ve kar oranı sonradan değiştirilemez. Nakit çekim yapılamaz.;llm;0.7
0203-7cdccc7203c5;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/albarakalilara-ozel-ucretsiz-ispark-kampanyasi-1;2026-08-24T13:35:45.251465;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;mevcut_musteri;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;True;kural;0.91;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;İSPARK'ta aylık 2 defa ücretsiz park kullanım fırsatı;llm;0.7;2026-12-31;hibrit;0.958;Cari hesabında 10.000 TL ve üzerinde bakiye bulunması, binek otomobil tarifesine tabi araç kullanılması ve Albaraka Mobil üzerinden kod alınması gerekmektedir. Maç günleri ve bazı özel lokasyonlarda geçerli değildir.;llm;0.7
0203-84cea26b0715;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/biletcom-ile-yunan-adalari-feribot-bileti-alimlarinda-indirim-1;2026-08-20T00:14:09.909062;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;500.0;kural;0.851;;belirtilmemis;0.0;;belirtilmemis;0.0;500 TL indirim kodu kazanma fırsatı;llm;0.7;2026-12-31;hibrit;0.967;Albaraka kredi kartı ile bilet.com mobil uygulamasından Yunan Adaları feribot bileti alınması, Albaraka Mobil üzerinden indirim kodu alınması ve ödeme adımında kodun girilmesi gereklidir. Kodlar 31.12.2026'ya kadar geçerlidir, devredilemez ve başka kampanyalarla birleştirilemez. Her müşteri en fazla 1 kod alabilir. İptal/iade durumunda indirim iade edilmez.;llm;0.7
0203-873aca6dc5f7;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/kirtasiye-kampanyasi;2026-08-24T13:37:19.271556;1.2.0;alisveris_puani;llm;0.8;;belirtilmemis;0.0;mevcut_musteri;llm;0.8;0.0;kural;0.8;;belirtilmemis;0.0;4;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Vade farksız 4 taksit fırsatı;llm;0.7;2026-09-30;hibrit;0.963;Albaraka World özellikli kredi kartı ile 1.000 TL-20.000 TL arası kırtasiye veya eğitim harcaması yapılması, tek çekim olarak gerçekleştirilmesi ve Albaraka Mobil üzerinden 'Hemen Katıl' butonuna tıklanması gerekmektedir. İşlemler MCC kodu 5942 ve 5943 olan iş yerlerinde, yurt içinde yapılmalıdır. İlk 2.000 kişi ile sınırlıdır.;llm;0.7
0203-8bf942a124e1;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/seckin-firsatlar;2026-08-20T00:12:52.447502;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;tum_musteriler;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Havaalanı, restoran, market alışverişi ve giyim gibi birçok alanda indirim ve ayrıcalıklı fırsatlar sunan 'Seçkin Fırsatlar' kampanyası.;llm;0.7;;belirtilmemis;0.0;Kampanyaya Albaraka Mobil uygulaması üzerinden 'Kampanyalar > Seçkin Fırsatlar Albaraka'da!' menüsünden erişilebilir. İndirim oranları GastroClub uygulamasına kayıtlı markalarda değişiklik gösterebilir. Kullanım limiti bulunmamaktadır. Müşteriye özel ayrıcalıklar sunulduğu için erişemeyenler şube ile görüşmelidir.;llm;0.7
0203-8f0ea0ac5156;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/saglik-harcamalarina-vade-farksiz-6-taksit-kampanyasi1-2;2026-08-24T13:37:15.088674;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;0.0;kural;0.8;;belirtilmemis;0.0;6;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;TROY kredi kartları ile sağlık harcamalarında vade farksız 6 taksit fırsatı;llm;0.7;2026-08-31;hibrit;0.961;Albaraka Mobil üzerinden 'Sağlık Kampanyası'na katılım, 1.000 TL-100.000 TL arası tek çekim harcama, belirlenen MCC kodlarında (sağlık sektörü) yurt içi ve Türk Lirası ile yapılan işlemler. Online alışverişler dahil değildir. İlk 2.000 kişi ile sınırlıdır.;llm;0.7
0203-8fd634bb8cc0;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/eflatun-kredi-kart-ile-kozmetik-harcamalarina-200-tlye-varan-worldpuan;2026-08-24T13:38:59.529634;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;mevcut_musteri;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;200.0;hibrit;0.815;;belirtilmemis;0.0;2026-12-31;hibrit;0.968;Eflatun kredi kartı sahiplerinin kozmetik sektöründe (MCC 5977, 7299) tek seferde 500 TL ve üzeri fiziki harcama yapması ve Albaraka Mobil üzerinden 'Hemen Katıl' butonuna tıklaması gerekmektedir. Online harcamalar ve diğer kart türleri (debit, sanal, ek kart) kapsam dışıdır. Aylık 200 TL Worldpuan kazanım limiti vardır. Kampanya aylık 2.000 kişi ile sınırlıdır. Katılım koşulu aranır. Banka şartlarda değişiklik yapma hakkını saklı tutar.;llm;0.7
0203-a478455c2972;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/albaraka-musterilerine-ozel-marina-aquaparkta-20-indirim;2026-08-20T00:15:09.621676;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0
0203-a4969d5b0b49;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/biletcom-ile-otel-rezervasyonlarinda-indirim;2026-08-20T00:13:54.415593;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;2500.0;kural;0.846;;belirtilmemis;0.0;;belirtilmemis;0.0;2.500 TL indirim kodu kazanma fırsatı;llm;0.7;2026-12-31;hibrit;0.967;Albaraka kredi kartı ile bilet.com mobil uygulamasında otel rezervasyonu yapılması ve indirim kodunun Albaraka Mobil üzerinden alınarak rezervasyon öncesi girilmesi gerekmektedir. Kodlar 31.12.2026'ya kadar geçerlidir, devredilemez ve başka kampanyalarla birleştirilemez. Her müşteri en fazla 1 kod alabilir. İptal/iade durumunda indirim tutarı iade edilmez.;llm;0.7
0203-a5bfca74edf2;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/albaraka-ile-kazandiran-sigorta-10;2026-08-20T00:13:57.547765;1.2.0;alisveris_puani;llm;0.8;;belirtilmemis;0.0;mevcut_musteri;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;2000.0;kural;0.854;;belirtilmemis;0.0;2000.0;kural;0.832;Albaraka Mobil üzerinden sigorta alımlarında toplam 2.000 TL'ye kadar Worldpuan kazanma fırsatı;llm;0.7;2026-08-31;hibrit;0.961;Kampanya 1-31 Ağustos 2026 tarihleri arasında Albaraka Mobil'den 'Sigorta İşlemleri' alanından yapılan sigorta alımları için geçerlidir. Her müşteri bir kez faydalanabilir. Kasko, Zorunlu Trafik, Limitsiz İMM, Konut, Eşya, Tamamlayıcı Sağlık ve Seyahat Sağlık sigortaları dahil. Poliçe iptal edilirse yararlanılamaz. Puanlar 1-4 Eylül 2026'da aktif World özellikli kredi kartına yüklenir. Master Gold, Business, Sanal ve Ek kartlar dahil değildir. Bireysel müşterilere yöneliktir. Aktif poliçe şartı vardır (1-4 Eylül 2026). Puan kazanım limiti 2.000 TL'dir. Kasko: 500 TL, Zorunlu Trafik: 400 TL, Limitsiz İMM: 400 TL, Konut: 300 TL, Eşya: 100 TL, Tamamlayıcı Sağlık: 200 TL, Seyahat Sağlık: 100 TL puan kazanılır. Puanlar Albaraka World özellikli kredi kartına yüklenir, kartın aktif olması gerekir.;llm;0.7
0203-a69dbd2398d9;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/umre-finansmani-kampanyasi;2026-08-24T13:38:56.913033;1.2.0;ihtiyac_finansmani;llm;0.8;;belirtilmemis;0.0;tum_musteriler;llm;0.8;0.0;kural;0.8;50000.0;hibrit;0.953;4;kural;0.919;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Vade Farksız Finansman, 50.000 TL'ye kadar vade farksız finansman imkânı, 4 taksite kadar geri ödeme seçeneği, tamamen dijital süreç (şubesiz başvuru);llm;0.7;;belirtilmemis;0.0;Diyanet İşleri Başkanlığı ile anlaşması olan acenteler üzerinden yapılacak umre organizasyonlarında kullanılmak üzere, proforma fatura veya resmi belge yüklenmesi gerekmektedir. Başvurular Albaraka Mobil üzerinden yapılır.;llm;0.7
0203-b529eaf7e934;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/agustos-ayina-ozel-fatura-kampanyasi;2026-08-24T13:37:06.160457;1.2.0;alisveris_puani;llm;0.8;;belirtilmemis;0.0;yeni_musteri;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;2000.0;hibrit;0.832;OFT2026 kodu ile görüntülü görüşme ve Albaraka World kredi kartı ile otomatik fatura ödeme talimatı verilmesi durumunda, her talimat için 500 TL, toplamda 2.000 TL Worldpuan kazanma fırsatı.;llm;0.7;2026-08-31;llm;0.5;Kampanya 1-31 Ağustos 2026 tarihleri arasında 'OFT2026' kodu ile ilk kez müşteri olanlar için geçerlidir. Otomatik fatura ödeme talimatı Albaraka Mobil üzerinden Albaraka World kredi kartı ile verilmelidir. Talimat verilen faturanın 30 Eylül 2026'ya kadar en az bir kez otomatik tahsil edilmesi gerekir. Ödüller 1-5 Ekim 2026'da yüklenir. Kampanya 1.000 kişi ile sınırlıdır. Master Gold Virtual, Mastercard Gold Standart, Business kartlar, tüm Sanal ve Ek Kartlar dahil değildir. Daha önce talimat verilmiş faturalardan ödül kazanılmaz. 'Otomatik Fatura Ödeme Talimatı Kampanyası' ve 'Emekli Promosyon Kampanyası' ile birlikte kullanılamaz. Bireysel müşteriler içindir.;llm;0.7
0203-b8cd72f7e352;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/trend-kredi-kart-kirtasiye-harcamalari-indirim-kampanyasi;2026-08-24T13:39:03.373546;1.2.0;kart;llm;0.8;;belirtilmemis;0.0;mevcut_musteri;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;250.0;kural;0.851;10.0;kural;0.872;;belirtilmemis;0.0;;belirtilmemis;0.0;2026-12-31;hibrit;0.968;;belirtilmemis;0.0
0203-b9f9cb6d5c6c;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/otomatik-fatura-odeme-talimatlariniza-toplamda-2000-tl-worldpuan-12;2026-08-24T13:39:15.386157;1.2.0;alisveris_puani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;2000.0;kural;0.854;;belirtilmemis;0.0;200.0;hibrit;0.826;Albaraka Mobil üzerinden kredi kartı ile verilen her yeni otomatik fatura ödeme talimatına 200 TL, toplamda 2.000 TL'ye varan Worldpuan kazanma fırsatı.;llm;0.7;2026-08-31;llm;0.5;Kampanya Albaraka Mobil üzerinden verilen otomatik fatura ödeme talimatları için geçerlidir. Ödeme tipi kredi kartı seçilmeli ve ödeme kredi kartından otomatik olarak tahsil edilmelidir. Talimatlar için 30 Eylül 2026 tarihine kadar ilgili fatura ödemesinin en az bir kez kredi kartından otomatik tahsil edilmesi gerekmektedir. Kampanya yeni otomatik fatura ödeme talimatlarında geçerlidir, daha önce verilen talimatlardan ödül kazanılmaz. Master Gold Virtual, Mastercard Gold Standart, Business kartların tamamı, tüm sanal ve ek kartlar dahil değildir. Emekli Promosyon kampanyası kapsamında talimat verenler faydalanamaz. Ödül yükleme tarihinde iptal statüde olan talimatlardan ödül kazanılmaz. World özellikli aktif kredi kartı bulunması gerekmektedir. Bireysel müşteriler için geçerlidir. Toplamda en fazla 2.000 TL değerinde Worldpuan kazanılabilir. Ödüller 1-5 Ekim 2026 tarihleri arasında yüklenecektir.;llm;0.7
0203-c024d70674ec;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/qr-kod-ile-odemelerinize-toplamda-300-tl-worldpuan-6;2026-08-24T13:39:19.536140;1.2.0;alisveris_puani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;300.0;hibrit;0.78;QR Kod ile ödemelerde toplamda 300 TL Worldpuan kazanma fırsatı;llm;0.7;2026-08-31;hibrit;0.963;Kampanya 1-31 Ağustos 2026 tarihleri arasında Albaraka Mobil üzerinden Banka Kartları ve Albaraka World Kredi Kartları ile yapılan QR Kod ödemelerinde geçerlidir. 1.500 TL ve üzeri işlemlerde puan kazanılır. Master Gold Virtual, Mastercard Gold Standart, Business kartlar, sanal ve ek kartlar dahil değildir. Bireysel müşteriler içindir. Worldpuanlar 1-5 Eylül 2026 arasında yüklenir. 'Hemen Katıl' butonuna tıklanması ve World özellikli kart statüsünün açık olması şarttır. Banka kartlarına puan yüklenemez, sadece kredi kartına yüklenir.;llm;0.7
0203-cfc1e9a26a6c;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/bireysel/finansmanlar/gayrimenkul-finansmani;2026-08-24T13:35:53.283235;1.2.0;konut_finansmani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;36;kural;0.918;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Kira öder gibi ev sahibi olma seçeneği, uzun vade ve özel ödeme seçenekleri, 36 aya varan vadeler, elektronikten ev tekstiline kadar birçok sektörde geçerli Bayide Finansman, BES teminatlı finansman imkanı.;llm;0.7;;belirtilmemis;0.0;Findeks Kredi Notu ve Risk Raporu ile finansal geçmişin öğrenilmesi ve kredi değerlendirmesi yapılması gereklidir.;llm;0.7
0203-d33e2fbfc7d1;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/bireysel/finansmanlar/kredi-notu-ogrenme;2026-08-24T13:36:05.354444;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Findeks Kredi Notu'nun finansman başvurularındaki etkisi, notun nasıl öğrenileceği ve yükseltme yöntemleri hakkında bilgilendirme.;llm;0.7;;belirtilmemis;0.0;"Findeks Kredi Notu'nun öğrenilmesi için mobil uygulama, internet şubesi, SMS veya müşteri hizmetleri kanallarının kullanılması; notun yükseltilmesi için düzenli ödeme, borç azaltma ve yapılandırma önerileri.";llm;0.7
0203-d38cb74b3e56;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/kampanyalar/detay/albafx-karma-duzey-1;2026-08-20T00:14:59.587544;1.2.0;diger;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Sayfa teknik hata veriyor (ERR_EMPTY_RESPONSE), kampanya içeriği veya ürün detayları metinde yer almamaktadır.;llm;0.7;;belirtilmemis;0.0;;belirtilmemis;0.0
0203-d49fd46650dc;Albaraka Türk Katılım Bankası A.Ş.;0203;https://www.albaraka.com.tr/tr/urun-ve-hizmet-ucretleri;2026-08-24T13:35:41.816943;1.2.0;konut_finansmani;llm;0.8;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;36;kural;0.915;;belirtilmemis;0.0;0.5;hibrit;0.843;;belirtilmemis;0.0;False;hibrit;0.99;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;;belirtilmemis;0.0;Metin, Konut Finansmanı için kalan vadesi 36 ay ve üzeri olanlar için erken ödeme tazminatı oranlarını (%1 ve %2) ve genel masraf kalemlerini (Tahsis Ücreti, Ekspertiz Ücreti, Rehin Ücreti, Para Çekme Ücreti) listelemektedir. Belirli bir kampanya avantajı, kâr payı oranı veya özel finansman koşulu içermemektedir.;llm;0.7
